"country","region","habitatcode","habitatgroup"
"SK","PAN","8310","Rocky habitats"
"SK","ALP","9110","Forests"
"SK","PAN","9110","Forests"
"SK","ALP","9130","Forests"
"SK","PAN","9130","Forests"
"SK","ALP","9140","Forests"
"SK","ALP","9150","Forests"
"SK","PAN","9150","Forests"
"SK","ALP","9170","Forests"
"SK","ALP","9180","Forests"
"SK","PAN","9180","Forests"
"SK","PAN","9190","Forests"
"SK","ALP","91D0","Forests"
"SK","ALP","91E0","Forests"
"SK","PAN","91E0","Forests"
"SK","ALP","91F0","Forests"
"SK","PAN","91F0","Forests"
"SK","ALP","91G0","Forests"
"SK","PAN","91G0","Forests"
"SK","ALP","91H0","Forests"
"SK","PAN","91H0","Forests"
"SK","ALP","91I0","Forests"
"SK","PAN","91I0","Forests"
"SK","ALP","91M0","Forests"
"SK","PAN","91M0","Forests"
"SK","PAN","91N0","Forests"
"SK","ALP","91Q0","Forests"
"SK","PAN","91T0","Forests"
"SK","ALP","9410","Forests"
"SK","ALP","9420","Forests"
"UK","MATL","1110","Coastal habitats"
"UK","MATL","1130","Coastal habitats"
"UK","MATL","1140","Coastal habitats"
"UK","ATL","1150","Coastal habitats"
"UK","MATL","1160","Coastal habitats"
"UK","MATL","1170","Coastal habitats"
"UK","MMED","1170","Coastal habitats"
"UK","MATL","1180","Coastal habitats"
"UK","ATL","1210","Coastal habitats"
"UK","ATL","1220","Coastal habitats"
"UK","ATL","1230","Coastal habitats"
"UK","MED","1240","Coastal habitats"
"UK","ATL","1310","Coastal habitats"
"UK","ATL","1320","Coastal habitats"
"UK","ATL","1330","Coastal habitats"
"UK","ATL","1340","Coastal habitats"
"UK","ATL","1420","Coastal habitats"
"UK","ATL","2110","Dunes habitats"
"UK","ATL","2120","Dunes habitats"
"UK","ATL","2130","Dunes habitats"
"UK","ATL","2140","Dunes habitats"
"UK","ATL","2150","Dunes habitats"
"UK","ATL","2160","Dunes habitats"
"UK","ATL","2170","Dunes habitats"
"UK","ATL","2190","Dunes habitats"
"UK","ATL","21A0","Dunes habitats"
"UK","MED","2220","Dunes habitats"
"UK","MED","2230","Dunes habitats"
"UK","ATL","2250","Dunes habitats"
"UK","ATL","2330","Dunes habitats"
"UK","ATL","3110","Freshwater habitats"
"UK","ATL","3130","Freshwater habitats"
"UK","ATL","3140","Freshwater habitats"
"UK","ATL","3150","Freshwater habitats"
"UK","ATL","3160","Freshwater habitats"
"UK","ATL","3170","Freshwater habitats"
"UK","ATL","3180","Freshwater habitats"
"UK","ATL","3260","Freshwater habitats"
"UK","ATL","4010","Heath & scrub"
"UK","ATL","4020","Heath & scrub"
"UK","ATL","4030","Heath & scrub"
"UK","ATL","4040","Heath & scrub"
"UK","ATL","4060","Heath & scrub"
"UK","ATL","4080","Heath & scrub"
"UK","ATL","5110","Sclerophyllous scrubs"
"UK","ATL","5130","Sclerophyllous scrubs"
"UK","MED","5230","Sclerophyllous scrubs"
"UK","MED","5320","Sclerophyllous scrubs"
"UK","ATL","6130","Grasslands"
"UK","ATL","6150","Grasslands"
"UK","ATL","6170","Grasslands"
"UK","ATL","6210","Grasslands"
"UK","ATL","6230","Grasslands"
"UK","ATL","6410","Grasslands"
"UK","ATL","6430","Grasslands"
"UK","ATL","6510","Grasslands"
"UK","ATL","6520","Grasslands"
"UK","ATL","7110","Bogs, mires & fens"
"UK","ATL","7120","Bogs, mires & fens"
"UK","ATL","7130","Bogs, mires & fens"
"UK","ATL","7140","Bogs, mires & fens"
"UK","ATL","7150","Bogs, mires & fens"
"UK","ATL","7210","Bogs, mires & fens"
"UK","ATL","7220","Bogs, mires & fens"
"UK","ATL","7230","Bogs, mires & fens"
"UK","ATL","7240","Bogs, mires & fens"
"UK","ATL","8110","Rocky habitats"
"UK","ATL","8120","Rocky habitats"
"UK","ATL","8210","Rocky habitats"
"UK","MED","8210","Rocky habitats"
"UK","ATL","8220","Rocky habitats"
"UK","ATL","8240","Rocky habitats"
"UK","ATL","8310","Rocky habitats"
"UK","MED","8310","Rocky habitats"
"UK","MATL","8330","Rocky habitats"
"UK","MMED","8330","Rocky habitats"
"UK","ATL","9120","Forests"
"UK","ATL","9130","Forests"
"UK","ATL","9160","Forests"
"UK","ATL","9180","Forests"
"UK","ATL","9190","Forests"
"UK","ATL","91A0","Forests"
"UK","ATL","91C0","Forests"
"UK","ATL","91D0","Forests"
"UK","ATL","91E0","Forests"
"UK","ATL","91J0","Forests"
"UK","MED","9320","Forests"
"GR","MMED","1110","Coastal habitats"
"GR","MMED","1120","Coastal habitats"
"GR","MMED","1130","Coastal habitats"
"GR","MMED","1140","Coastal habitats"
"GR","MED","1150","Coastal habitats"
"GR","MMED","1160","Coastal habitats"
"GR","MMED","1170","Coastal habitats"
"GR","MED","1210","Coastal habitats"
"GR","MED","1240","Coastal habitats"
"GR","MED","1310","Coastal habitats"
"GR","MED","1410","Coastal habitats"
"GR","MED","1420","Coastal habitats"
"GR","MED","1430","Coastal habitats"
"GR","MED","1510","Coastal habitats"
"GR","MED","2110","Dunes habitats"
"GR","MED","2120","Dunes habitats"
"GR","MED","2190","Dunes habitats"
"GR","MED","2220","Dunes habitats"
"GR","MED","2230","Dunes habitats"
"GR","MED","2250","Dunes habitats"
"GR","MED","2260","Dunes habitats"
"GR","MED","2270","Dunes habitats"
"GR","MED","3130","Freshwater habitats"
"GR","MED","3140","Freshwater habitats"
"GR","MED","3150","Freshwater habitats"
"GR","MED","3170","Freshwater habitats"
"GR","MED","3240","Freshwater habitats"
"GR","MED","3250","Freshwater habitats"
"GR","MED","3260","Freshwater habitats"
"GR","MED","3280","Freshwater habitats"
"GR","MED","3290","Freshwater habitats"
"GR","MED","4060","Heath & scrub"
"GR","MED","4090","Heath & scrub"
"GR","MED","5110","Sclerophyllous scrubs"
"GR","MED","5210","Sclerophyllous scrubs"
"GR","MED","5230","Sclerophyllous scrubs"
"GR","MED","5310","Sclerophyllous scrubs"
"GR","MED","5330","Sclerophyllous scrubs"
"GR","MED","5420","Sclerophyllous scrubs"
"GR","MED","5430","Sclerophyllous scrubs"
"GR","MED","6110","Grasslands"
"GR","MED","6170","Grasslands"
"GR","MED","6220","Grasslands"
"GR","MED","6230","Grasslands"
"GR","MED","62A0","Grasslands"
"GR","MED","6420","Grasslands"
"GR","MED","6430","Grasslands"
"GR","MED","6510","Grasslands"
"GR","MED","7140","Bogs, mires & fens"
"GR","MED","7210","Bogs, mires & fens"
"GR","MED","7220","Bogs, mires & fens"
"GR","MED","7230","Bogs, mires & fens"
"GR","MED","8140","Rocky habitats"
"GR","MED","8210","Rocky habitats"
"GR","MED","8220","Rocky habitats"
"GR","MED","8310","Rocky habitats"
"GR","MED","8320","Rocky habitats"
"GR","MMED","8330","Rocky habitats"
"GR","MED","9110","Forests"
"GR","MED","9130","Forests"
"GR","MED","9140","Forests"
"GR","MED","9150","Forests"
"GR","MED","9180","Forests"
"GR","MED","91E0","Forests"
"GR","MED","91F0","Forests"
"GR","MED","91M0","Forests"
"GR","MED","9250","Forests"
"GR","MED","9260","Forests"
"GR","MED","9270","Forests"
"GR","MED","9280","Forests"
"GR","MED","9290","Forests"
"GR","MED","92A0","Forests"
"GR","MED","92C0","Forests"
"GR","MED","92D0","Forests"
"GR","MED","9310","Forests"
"GR","MED","9320","Forests"
"GR","MED","9340","Forests"
"GR","MED","9350","Forests"
"GR","MED","9370","Forests"
"GR","MED","9380","Forests"
"GR","MED","9410","Forests"
"GR","MED","9530","Forests"
"GR","MED","9540","Forests"
"GR","MED","9560","Forests"
"GR","MED","9580","Forests"
